City,Location,Area,Bedrooms,Bathrooms,Generator,Furnished,Internet,Gym,Balcony,Parking,Ensuite,Lift,Price
Nairobi,Kiambu Road,,3,2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Kilimani,,4,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Nyali,Nyali Area,,3,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Kiambu County,Thindigua,Building Area 8000 m²,3,2,,,,,,,,,"60,000"
Nairobi,Kilimani,,2,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"160,000"
Nairobi,Kilimani,Building Area 112 m²,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"300,000"
Nairobi,Kileleshwa,,4,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Roysambu,Garden Estate,Building Area 135 m²,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"80,000"
Nairobi,Kilimani,Building Area 180 m²,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"90,000"
Westlands,Westlands Area,,2,2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,"200,000"
Nairobi,Lavington,,3,3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"110,000"
Nairobi,Lavington,,3,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"75,000"
Westlands,Westlands Area,Building Area 108 m²,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"220,000"
Westlands,General Mathenge,,3,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"180,000"
Nairobi,Thika Road,,2,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nairobi,Lavington,,3,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"230,000"
Nairobi,Kilimani,,3,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"95,000"
Westlands,Kitisuru,Building Area 120 m²,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"80,000"
Nairobi,Lavington,,3,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"90,000"
Westlands,Westlands Area,,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"330,000"
Nairobi,Muthaiga,Building Area 200 m²,2,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Kilimani,,2,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"60,000"
Nairobi,Thika Road,,2,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,"170,000"
Westlands,Rosslyn,,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Nairobi,Lavington,Building Area 65 m²,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nyali,Mkomani,Building Area 2100 ft²,3,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"45,000"
Westlands,Westlands Area,,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"110,000"
Nairobi,Muthaiga,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Westlands,Brookside,Building Area 140 m²,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Westlands,Rhapta Road,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"180,000"
Nyali,Nyali Area,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"220,000"
Kilifi County,Mtwapa,Building Area 1200 ft²,2,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"35,000"
Westlands,General Mathenge,,3,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"160,000"
Nairobi,Thika Road,,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"70,000"
Westlands,Parklands,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Westlands,Riverside,,4,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,"300,000"
Westlands,Parklands,,3,3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,"250,000"
Westlands,General Mathenge,,4,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"460,000"
Westlands,Loresho,,3,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"80,000"
Nairobi,Lavington,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Westlands,Westlands Area,Building Area 130 m²,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Lower Kabete,,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"330,000"
Westlands,Parklands,,3,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"85,000"
Westlands,Riverside,,3,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"170,000"
Nairobi,Kilimani,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Kilimani,,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"290,000"
Westlands,Riverside,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Nairobi,Kileleshwa,,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"145,000"
Nairobi,Kilimani,,2,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"75,000"
Nairobi,Lavington,,3,4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"120,000"
Nairobi,Lavington,,4,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Nairobi,Kilimani,,2,2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,"120,000"
Westlands,Brookside,,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"65,000"
Nairobi,Kileleshwa,Building Area 200 m²,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"130,000"
Nairobi,Kilimani,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"70,000"
Westlands,General Mathenge,,4,5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"400,000"
Westlands,Riverside,,4,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"170,000"
Nairobi,Karen Hardy,,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"150,000"
Nyali,Nyali Area,Building Area 2420 ft²,2,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"180,000"
Nairobi,Kiambu Road,,2,2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,"120,000"
Westlands,Riverside,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"230,000"
Kiambu County,Thindigua,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"30,000"
Kilifi County,Vipingo,Building Area 750 ft²,2,2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,"25,000"
Westlands,Westlands Area,Building Area 90 m²,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Westlands Area,,2,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"150,000"
Westlands,Brookside,,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Brookside,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"220,000"
Nairobi,Kilimani,,2,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"90,000"
Westlands,Westlands Area,,2,2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,"180,000"
Westlands,Kyuna,,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"80,000"
Westlands,Spring Valley,,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"335,000"
Nairobi,Kilimani,,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"180,000"
Westlands,Parklands,,3,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Nairobi,Kilimani,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Westlands,Westlands Area,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"220,000"
Nyali,Nyali Area,Building Area 2840 ft²,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"135,000"
Westlands,General Mathenge,,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"275,000"
Westlands,Riverside,,3,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Nyali,Nyali Area,,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"190,000"
Nairobi,Upper Hill,,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"220,000"
Westlands,Riverside,,1,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Westlands,Westlands Area,,2,2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,"170,000"
Westlands,Riverside,Building Area 3000 ft²,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"170,000"
Westlands,Westlands Area,,3,3,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"140,000"
Westlands,Brookside,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"240,000"
Nairobi,Kilimani,,3,4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"85,000"
Westlands,Westlands Area,Building Area 130 m²,2,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,"230,000"
Nairobi,Lavington,,3,3,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"90,000"
Nairobi,Kilimani,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"85,000"
Nairobi,Upper Hill,,2,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"170,000"
Nairobi,Kilimani,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"130,000"
Westlands,Riverside,,3,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"180,000"
Nyali,Nyali Area,,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Nairobi,Kileleshwa,Building Area 166 m²,2,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"110,000"
Nyali,Nyali Area,,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"230,000"
Nyali,Nyali Area,,3,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"65,000"
Westlands,Parklands,,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"120,000"
Nairobi,Kilimani,,4,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nairobi,Kileleshwa,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Westlands,General Mathenge,,3,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"220,000"
Westlands,Parklands,,6,6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"220,000"
Nyali,Nyali Area,,3,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"140,000"
Nairobi,Kileleshwa,Building Area 190 m²,2,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Westlands,General Mathenge,,3,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"170,000"
Westlands,Brookside,,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"130,000"
Westlands,Riverside,,3,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"85,000"
Westlands,Parklands,Building Area 80 m²,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"130,000"
Westlands,Westlands Area,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Hurlingham,,2,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"70,000"
Nyali,Nyali Area,,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"185,000"
Ruiru,Tatu City,Building Area 130 m²,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"50,000"
Nairobi,Kiambu Road,,3,3,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,"120,000"
Westlands,Westlands Area,,4,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"230,000"
Nairobi,Muthaiga,,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"170,000"
Westlands,Westlands Area,Building Area 140 m²,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"220,000"
Nairobi,Kilimani,,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"80,000"
Nyali,Nyali Area,,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"15,000"
Nairobi,Kileleshwa,,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nairobi,Lavington,Building Area 170 m²,3,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Westlands,Westlands Area,,2,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,"180,000"
Nairobi,Lavington,,3,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"90,000"
Westlands,Parklands,,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Westlands,Westlands Area,,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Nairobi,Kilimani,,1,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"60,000"
Nairobi,Lavington,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"180,000"
Westlands,Mountain View,,3,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"60,000"
Nairobi,Kilimani,,2,3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"120,000"
Nairobi,Karen,,2,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"120,000"
Nairobi,Kilimani,,3,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"105,000"
Nairobi,Kileleshwa,,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Rosslyn,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"170,000"
Westlands,General Mathenge,,4,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"180,000"
Nairobi,Kileleshwa,,3,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"95,000"
Nairobi,Karen,,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"70,000"
Nyali,Nyali Area,,2,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"12,000"
Westlands,Westlands Area,Building Area 140 m²,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"160,000"
Westlands,Kitisuru,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"80,000"
Nairobi,Kilimani,,,,,,,,,,,,
Nairobi,Lavington,,3,2,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"75,000"
Westlands,Kitisuru,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"230,000"
Westlands,Westlands Area,,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Nairobi,Kilimani,,4,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"630,000"
Nairobi,Kileleshwa,,4,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"170,000"
Nairobi,Kilimani,,3,3,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,"250,000"
Westlands,General Mathenge,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Riverside,,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Riverside,,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Westlands Area,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"300,000"
Nairobi,Lavington,,3,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"95,000"
Westlands,Spring Valley,Building Area 250 m²,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"350,000"
Nairobi,Kilimani,,2,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"75,000"
Nairobi,Kileleshwa,,3,3,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"200,000"
Westlands,Westlands Area,,3,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"120,000"
Nairobi,Kileleshwa,,3,2,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"110,000"
Westlands,Spring Valley,,4,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"450,000"
Kiambu County,Ruaka,Building Area 4000 m²,3,2,,,,,,,,,"45,000"
Westlands,Riverside,,3,3,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,"150,000"
Westlands,Westlands Area,,3,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"160,000"
Westlands,Westlands Area,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Kilifi County,Mtwapa,Building Area 350 m²,3,3,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"120,000"
Nairobi,Kilimani,,2,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"120,000"
Ruiru,Tatu City,Building Area 90 m²,2,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"54,500"
Nairobi,Kileleshwa,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"65,000"
Nyali,Mkomani,,3,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"65,000"
Nairobi,Kileleshwa,,3,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"75,000"
Nairobi,Kilimani,,3,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"75,000"
Nairobi,Kileleshwa,,3,2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,"70,000"
Nairobi,Kilimani,,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"220,000"
Nyali,Nyali Area,Building Area 2860 ft²,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"181,000"
Nairobi,Kileleshwa,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Nairobi,Karen,,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"100,000"
Westlands,Rhapta Road,Building Area 140 m²,2,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nairobi,Kileleshwa,Building Area 149 m²,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Westlands,Westlands Area,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"140,000"
Nairobi,Kileleshwa,Building Area 150 m²,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"220,000"
Nairobi,Kiambu Road,,2,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"56,000"
Nairobi,Kilimani,,3,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"70,000"
Westlands,Parklands,Building Area 250 m²,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Nairobi,Kilimani,,3,3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"190,000"
Nairobi,Kilimani,,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Westlands,Riverside,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"135,000"
Nairobi,Kilimani,Building Area 179 m²,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"85,000"
Nairobi,Lavington,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Nairobi,Thika Road,,2,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,"180,000"
Nairobi,Kilimani,,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"120,000"
Nairobi,Kilimani,,4,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,not
Nairobi,Lavington,,4,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"100,000"
Nairobi,Kilimani,,2,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"120,000"
Kiambu County,Ruaka,,2,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,"30,000"
Westlands,Riverside,,4,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"200,000"
Nyali,Nyali Area,,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"215,000"
Westlands,Westlands Area,Building Area 230 m²,3,4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"250,000"
Nairobi,Kilimani,Building Area 125 m²,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"150,000"
Westlands,Brookside,,3,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"100,000"
Nairobi,Kiambu Road,,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Westlands,Westlands Area,,1,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"120,000"
Machakos County,Athi River,,2,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"22,000"
Westlands,Parklands,,3,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Westlands,Riverside,,3,3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"300,000"
Nairobi,Kilimani,,,,,,,,,,,,
Nyali,Nyali Area,,3,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"50,000"
Westlands,Riverside,,2,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"180,000"
Nairobi,Kileleshwa,,2,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,"126,000"
Westlands,Brookside,,4,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"200,000"
Nairobi,Kilimani,,3,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"80,000"
Nairobi,Kileleshwa,,4,3,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"78,000"
Nairobi,Kileleshwa,,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,"110,000"
Nairobi,Kilimani,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"110,000"
Nairobi,Lavington,,1,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"190,000"
Nairobi,Thika Road,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"79,000"
Westlands,General Mathenge,,4,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"400,000"
Nyali,Nyali Area,,4,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Nyali,Nyali Area,,4,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"190,000"
Westlands,Spring Valley,Building Area 414 m²,4,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"400,000"
Nyali,Nyali Area,,3,4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Nairobi,Lavington,,2,,,,,,,,,,"60,000"
Westlands,Riverside,,2,2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"140,000"
Westlands,Runda,,2,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"200,000"
Nairobi,Kilimani,,3,3,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,"110,000"
Westlands,General Mathenge,Building Area 2300 ft²,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"250,000"
Westlands,Parklands,,4,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"300,000"
Nairobi,Kilimani,,3,2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"120,000"
Kwale County,Diani,,2,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,"12,000"
Nairobi,Lavington,,4,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"170,000"
Nairobi,Kilimani,,3,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"75,000"
Westlands,Westlands Area,Building Area 74 m²,2,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,"12,000"
Nairobi,Kileleshwa,,2,3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Nairobi,Kilimani,,3,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,"130,000"
Westlands,Westlands Area,,3,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"125,000"
Nairobi,Kilimani,,2,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"100,000"
Westlands,Westlands Area,,1,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"75,000"
Nairobi,Lavington,,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Westlands,Riverside,,4,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"350,000"
Nairobi,Kileleshwa,,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,not
Westlands,Kitisuru,,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"100,000"
Nairobi,Lavington,,2,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"75,000"
Westlands,Waiyaki Way,,2,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"35,000"
Nairobi,Lavington,,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"75,000"
Westlands,Kitisuru,,2,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"248,000"
Nairobi,Kilimani,,3,3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"100,000"
Westlands,Riverside,Building Area 300 m²,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"300,000"
Nairobi,Kilimani,,3,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"130,000"
Kiambu County,Limuru,,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"48,000"
Westlands,Riverside,Building Area 106 m²,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"14,000"
Nyali,Nyali Area,Building Area 2800 ft²,3,4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"120,000"
Nairobi,Kilimani,,2,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"180,000"
Westlands,General Mathenge,,5,6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,"270,000"
Westlands,Rhapta Road,Building Area 1900 ft²,3,3,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"85,000"
Nairobi,Kilimani,,3,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"140,000"
