,Price,Bedrooms,Bathrooms,City,Location
901,"KSh 90,000",1.0,2.0,Nairobi, Riverside
902,"KSh 90,000",1.0,2.0,Nairobi,Riverside
903,"KSh 90,000",2.0,3.0,Nairobi, Nyali Area
904,"KSh 90,000",3.0,2.0,Nairobi,Westlands Area
905,"KSh 90,000",2.0,3.0,Nairobi,Kilimani
906,"KSh 90,000",3.0,3.0,Nairobi,Westlands Area
907,"KSh 90,000",3.0,3.0,Nairobi,Lavington
908,"KSh 90,000",3.0,,Nairobi, Lavington
909,"KSh 90,000",3.0,5.0,Nairobi, Kilimani
910,"KSh 90,000",3.0,3.0,Nairobi, Kileleshwa
911,"KSh 90,000",3.0,3.0,Nairobi,Kileleshwa
912,"KSh 90,000",2.0,2.0,Nairobi, Kilimani
913,"KSh 90,000",2.0,3.0,Nairobi, Kileleshwa
914,"KSh 90,000",2.0,2.0,Nairobi, Kilimani
915,"KSh 90,000",3.0,,Nairobi,Kilimani
916,"KSh 90,000",2.0,,Nairobi,Kileleshwa
917,"KSh 90,000",3.0,3.0,Nairobi, Kilimani
918,"KSh 90,000",3.0,3.0,Nairobi, State House
919,"KSh 90,000",3.0,3.0,Nairobi, Hurlingham
920,"KSh 90,000",3.0,3.0,Nairobi, Kilimani
921,"KSh 90,000",3.0,2.0,Nairobi, Parklands
922,"KSh 90,000",1.0,1.0,Nairobi,Westlands Area
923,"KSh 90,000",4.0,5.0,Nairobi,Lavington
924,"KSh 90,000",2.0,2.0,Nairobi,Kilimani
925,"KSh 90,000",1.0,,Nairobi,Lavington
926,"KSh 90,000",1.0,1.0,Nairobi, Riverside
927,"KSh 90,000",2.0,2.0,Nairobi,State House
928,"KSh 90,000",3.0,,Nairobi, Brookside
929,"KSh 90,000",3.0,3.0,Nairobi,Riara Road
930,"KSh 90,000",3.0,3.0,Nairobi,Rhapta Road
931,"KSh 90,000",3.0,4.0,Nairobi, Lavington
932,"KSh 90,000",4.0,5.0,Nairobi, Lavington
933,"KSh 90,000",3.0,3.0,Nairobi,Kileleshwa
934,"KSh 90,000",4.0,4.0,Nairobi, Riara Road
935,"KSh 90,000",2.0,2.0,Nairobi,Kileleshwa
936,"KSh 95,000",3.0,3.0,Nairobi, Westlands Area
937,"KSh 95,000",2.0,2.0,Nairobi,Westlands Area
938,"KSh 95,000",3.0,3.0,Nairobi,Kilimani
939,"KSh 95,000",1.0,1.0,Nairobi, Riverside
940,"KSh 95,000",2.0,2.0,Nairobi, Kilimani
941,"KSh 95,000",4.0,4.0,Nairobi,Kilimani
942,"KSh 95,000",2.0,,Nairobi,Rhapta Road
943,"KSh 95,000",2.0,,Nairobi,Kilimani
944,"KSh 95,000",3.0,,Nairobi,Lavington
945,"KSh 95,000",3.0,,Nairobi,Valley Arcade
946,"KSh 95,000",3.0,2.0,Nairobi, Kilimani
947,"KSh 95,000",3.0,3.0,Nairobi, Kilimani
948,"KSh 95,000",3.0,3.0,Nairobi, Kilimani
949,"KSh 95,000",2.0,2.0,Nairobi, Rhapta Road
950,"KSh 95,000",2.0,2.0,Nairobi, Rhapta Road
951,"KSh 95,000",2.0,2.0,Nairobi,Kileleshwa
952,"KSh 95,000",2.0,2.0,Nairobi,Westlands Area
953,"KSh 95,000",3.0,2.0,Nairobi, Lavington
954,"KSh 95,000",2.0,2.0,Nairobi, Kileleshwa
955,"KSh 95,000",2.0,,Nairobi, Westlands Area
956,"KSh 95,000",2.0,2.0,Nairobi,Riara Road
957,"KSh 95,000",1.0,1.0,Nairobi, Rhapta Road
958,"KSh 95,000",1.0,1.0,Nairobi, Riverside
959,"KSh 95,000",3.0,4.0,Nairobi, Kileleshwa
960,"KSh 95,000",3.0,2.0,Nairobi,Kilimani
961,"KSh 95,000",3.0,2.0,Nairobi, Kilimani
962,"KSh 95,000",3.0,2.0,Nairobi, Kilimani
963,"KSh 95,000",1.0,1.0,Nairobi, Kiambu Road
964,"KSh 95,000",3.0,3.0,Nairobi, Kileleshwa
965,"KSh 95,000",1.0,1.0,Nairobi,Westlands Area
966,"KSh 95,000",3.0,,Nairobi,Kileleshwa
967,"KSh 95,000",3.0,2.0,Nairobi, Westlands Area
968,"KSh 95,000",2.0,2.0,Nairobi, Lavington
969,"KSh 95,000",2.0,2.0,Nairobi,Riara Road
970,"KSh 95,000",3.0,2.0,Nairobi,Waiyaki Way
971,"KSh 95,000",3.0,3.0,Nairobi,Lavington
972,"KSh 95,000",3.0,4.0,Nairobi, Kileleshwa
973,"KSh 95,000",3.0,,Nairobi,Kileleshwa
974,"KSh 95,000",1.0,1.0,Nairobi, Rhapta Road
975,"KSh 95,000",2.0,2.0,Nairobi, Westlands Area
976,"KSh 95,000",4.0,,Nairobi,Waiyaki Way
977,"KSh 95,000",3.0,3.0,Nairobi,Kilimani
978,"KSh 95,000",3.0,3.0,Nairobi, Kilimani
979,"KSh 95,000",3.0,3.0,Nairobi, Kilimani
980,"KSh 95,000",4.0,5.0,Nairobi,Kilimani
981,"KSh 95,000",3.0,3.0,Nairobi, Lavington
982,"KSh 95,000",3.0,4.0,Nairobi,Valley Arcade
983,"KSh 95,000",3.0,,Nairobi,Kileleshwa
984,"KSh 95,000",3.0,,Nairobi,Kileleshwa
985,"KSh 95,000",2.0,2.0,Nairobi, Mombasa Road
986,"KSh 95,000",3.0,3.0,Nairobi,Lavington
987,"KSh 96,000",4.0,2.0,Nairobi, Lavington
988,"KSh 98,000",3.0,3.0,Nairobi, Kilimani
989,"KSh 98,000",3.0,3.0,Nairobi, Kilimani
990,"KSh 98,000",4.0,4.0,Nairobi, Rhapta Road
991,"KSh 98,000",3.0,4.0,Nairobi,Kilimani
992,"KSh 98,000",3.0,3.0,Nairobi, Kilimani
993,"KSh 98,000",3.0,3.0,Nairobi, Kilimani
994,"KSh 100,000",3.0,2.0,Nairobi, Lavington
995,"KSh 100,000",3.0,4.0,Nairobi,Kilimani
996,"KSh 100,000",2.0,2.0,Nairobi,Kilimani
997,"KSh 100,000",3.0,,Nairobi,Lavington
998,"KSh 100,000",3.0,4.0,Nairobi,Kileleshwa
999,"KSh 100,000",3.0,4.0,Nairobi,Kileleshwa
1000,"KSh 100,000",3.0,3.0,Nairobi,Riverside
1001,"KSh 100,000",3.0,3.0,Nairobi, Kilimani
1002,"KSh 100,000",1.0,1.0,Nairobi, Kilimani
1003,"KSh 100,000",1.0,1.0,Nairobi, Kilimani
1004,"KSh 100,000",5.0,6.0,Nairobi, Lavington
1005,"KSh 100,000",2.0,2.0,Nairobi,Kilimani
1006,"KSh 100,000",3.0,4.0,Nairobi, Dennis Pritt
1007,"KSh 100,000",3.0,4.0,Nairobi,Valley Arcade
1008,"KSh 100,000",3.0,4.0,Nairobi, Lavington
1009,"KSh 100,000",1.0,1.0,Nairobi, Westlands Area
1010,"KSh 100,000",3.0,4.0,Nairobi, Nyali Area
1011,"KSh 100,000",4.0,,Nairobi, Rhapta Road
1012,"KSh 100,000",3.0,2.0,Nairobi, Kilimani
1013,"KSh 100,000",3.0,3.0,Nairobi, Kilimani
1014,"KSh 100,000",3.0,3.0,Nairobi,Rhapta Road
1015,"KSh 100,000",4.0,3.0,Nairobi,Parklands
1016,"KSh 100,000",3.0,2.0,Nairobi,Waiyaki Way
1017,"KSh 100,000",3.0,4.0,Nairobi, Lavington
1018,"KSh 100,000",3.0,5.0,Nairobi,Lavington
1019,"KSh 100,000",3.0,4.0,Nairobi,Valley Arcade
1020,"KSh 100,000",3.0,4.0,Nairobi, Lavington
1021,"KSh 100,000",1.0,1.0,Nairobi, Westlands Area
1022,"KSh 100,000",4.0,,Nairobi, Rhapta Road
1023,"KSh 100,000",3.0,3.0,Nairobi,Waiyaki Way
1024,"KSh 100,000",2.0,2.0,Nairobi,Rhapta Road
1025,"KSh 100,000",3.0,,Nairobi,Westlands Area
1026,"KSh 100,000",3.0,,Nairobi,Parklands
1027,"KSh 100,000",3.0,4.0,Nairobi,Rhapta Road
1028,"KSh 100,000",3.0,3.0,Nairobi, Lavington
1029,"KSh 100,000",2.0,2.0,Nairobi,Karen
1030,"KSh 100,000",3.0,2.0,Nairobi, Lavington
1031,"KSh 100,000",3.0,3.0,Nairobi, Kileleshwa
1032,"KSh 100,000",3.0,3.0,Nairobi, Kilimani
1033,"KSh 100,000",2.0,3.0,Nairobi,Milimani
1034,"KSh 100,000",3.0,,Nairobi,Parklands
1035,"KSh 100,000",3.0,3.0,Nairobi,Lavington
1036,"KSh 100,000",3.0,3.0,Nairobi, Parklands
1037,"KSh 100,000",3.0,2.0,Nairobi,Parklands
1038,"KSh 100,000",4.0,3.0,Nairobi,Riara Road
1039,"KSh 100,000",4.0,,Nairobi,Kilimani
1040,"KSh 100,000",3.0,2.0,Nairobi, Milimani
1041,"KSh 100,000",2.0,3.0,Nairobi, Kilimani
1042,"KSh 100,000",1.0,1.0,Nairobi, Kilimani
1043,"KSh 100,000",3.0,4.0,Nairobi,Lavington
1044,"KSh 100,000",4.0,3.0,Nairobi,Westlands Area
1045,"KSh 100,000",3.0,2.0,Nairobi,Westlands Area
1046,"KSh 100,000",2.0,,Nairobi,Kileleshwa
1047,"KSh 100,000",2.0,1.0,Nairobi,Westlands Area
1048,"KSh 100,000",4.0,4.0,Nairobi,Lavington
1049,"KSh 100,000",3.0,3.0,Nairobi, Kilimani
1050,"KSh 100,000",3.0,2.0,Nairobi, Riverside
1051,"KSh 100,000",3.0,2.0,Nairobi, Kilimani
1052,"KSh 100,000",4.0,4.0,Nairobi, Kilimani
1053,"KSh 100,000",3.0,3.0,Nairobi, Lavington
1054,"KSh 100,000",3.0,3.0,Nairobi, Kilimani
1055,"KSh 100,000",3.0,3.0,Nairobi, Kilimani
1056,"KSh 100,000",3.0,,Nairobi,Westlands Area
1057,"KSh 100,000",2.0,2.0,Nairobi,Runda
1058,"KSh 100,000",3.0,,Nairobi, Lavington
1059,"KSh 100,000",2.0,2.0,Nairobi, Nyali Area
1060,"KSh 100,000",2.0,3.0,Nairobi, Kileleshwa
1061,"KSh 100,000",3.0,2.0,Nairobi, Parklands
1062,"KSh 100,000",2.0,3.0,Nairobi, Kileleshwa
1063,"KSh 100,000",3.0,3.0,Nairobi,Westlands Area
1064,"KSh 100,000",2.0,,Nairobi,Westlands Area
1065,"KSh 100,000",2.0,2.0,Nairobi,Waiyaki Way
1066,"KSh 100,000",2.0,2.0,Nairobi,Runda
1067,"KSh 100,000",1.0,1.0,Nairobi, Kilimani
1068,"KSh 100,000",3.0,3.0,Nairobi,Westlands Area
1069,"KSh 100,000",2.0,2.0,Nairobi, Westlands Area
1070,"KSh 100,000",3.0,2.0,Nairobi,Kilimani
1071,"KSh 100,000",3.0,4.0,Nairobi,Kilimani
1072,"KSh 100,000",3.0,3.0,Nairobi, Rhapta Road
1073,"KSh 100,000",3.0,,Nairobi,Riverside
1074,"KSh 100,000",2.0,3.0,Nairobi, Kileleshwa
1075,"KSh 100,000",3.0,2.0,Nairobi, Parklands
1076,"KSh 100,000",1.0,2.0,Nairobi, Westlands Area
1077,"KSh 100,000",2.0,1.0,Nairobi, General Mathenge
1078,"KSh 100,000",4.0,4.0,Nairobi,Riverside
1079,"KSh 100,000",3.0,,Nairobi,Brookside
1080,"KSh 100,000",2.0,,Nairobi,Westlands Area
1081,"KSh 100,000",2.0,,Nairobi,Kileleshwa
1082,"KSh 100,000",3.0,3.0,Nairobi,Brookside
1083,"KSh 100,000",3.0,3.0,Nairobi,Kileleshwa
1084,"KSh 100,000",3.0,3.0,Nairobi,Brookside
1085,"KSh 100,000",3.0,3.0,Nairobi,Shanzu
1086,"KSh 100,000",4.0,4.0,Nairobi,Parklands
1087,"KSh 100,000",2.0,,Nairobi,Westlands Area
1088,"KSh 100,000",2.0,,Nairobi,Thika Road
1089,"KSh 100,000",3.0,2.0,Nairobi, Kilimani
1090,"KSh 100,000",3.0,3.0,Nairobi,Kilimani
1091,"KSh 100,000",1.0,1.0,Nairobi, Lavington
1092,"KSh 100,000",2.0,2.0,Nairobi, Kilimani
1093,"KSh 100,000",1.0,1.0,Nairobi, Lavington
1094,"KSh 100,000",3.0,3.0,Nairobi, Kilimani
1095,"KSh 100,000",2.0,2.0,Nairobi, Kileleshwa
1096,"KSh 100,000",3.0,3.0,Nairobi, General Mathenge
1097,"KSh 100,000",3.0,3.0,Nairobi, Kilimani
1098,"KSh 100,000",3.0,3.0,Nairobi, Rhapta Road
1099,"KSh 100,000",2.0,2.0,Nairobi, Brookside
1100,"KSh 100,000",3.0,2.0,Nairobi,Kilimani
1101,"KSh 100,000",3.0,,Nairobi,Parklands
1102,"KSh 100,000",3.0,4.0,Nairobi, Nyali Area
1103,"KSh 100,000",1.0,2.0,Nairobi,Thigiri
1104,"KSh 100,000",1.0,1.0,Nairobi,Kilimani
1105,"KSh 100,000",3.0,4.0,Nairobi, Lavington
1106,"KSh 100,000",4.0,4.0,Nairobi, Nyali Area
1107,"KSh 100,000",3.0,3.0,Nairobi, General Mathenge
1108,"KSh 100,000",3.0,3.0,Nairobi, Kileleshwa
1109,"KSh 100,000",3.0,2.0,Nairobi,General Mathenge
1110,"KSh 100,000",3.0,4.0,Nairobi, Kileleshwa
1111,"KSh 100,000",2.0,,Nairobi,Westlands Area
1112,"KSh 100,000",1.0,,Nairobi,Nyari
1113,"KSh 100,000",1.0,1.0,Nairobi,Kileleshwa
1114,"KSh 100,000",2.0,,Nairobi,Kileleshwa
1115,"KSh 100,000",2.0,,Nairobi,Kileleshwa
1116,"KSh 100,000",3.0,,Nairobi,Kilimani
1117,"KSh 100,000",1.0,1.0,Nairobi,Nyari
1118,"KSh 100,000",2.0,2.0,Nairobi, Kileleshwa
1119,"KSh 100,000",3.0,3.0,Nairobi,Kileleshwa
1120,"KSh 100,000",4.0,4.0,Nairobi, Riara Road
1121,"KSh 100,000",3.0,2.0,Nairobi,Lavington
1122,"KSh 100,000",4.0,4.0,Nairobi, Lavington
1123,"KSh 100,000",3.0,3.0,Nairobi,Parklands
1124,"KSh 100,000",1.0,,Nairobi,Nyari
1125,"KSh 100,000",3.0,4.0,Nairobi, Kilimani
1126,"KSh 102,000",3.0,2.0,Nairobi, Kilimani
1127,"KSh 105,000",1.0,2.0,Nairobi, Kilimani
1128,"KSh 105,000",2.0,2.0,Nairobi,Kileleshwa
1129,"KSh 105,000",1.0,1.0,Nairobi, Rhapta Road
1130,"KSh 110,000",2.0,2.0,Nairobi,Brookside
1131,"KSh 110,000",3.0,,Nairobi,Kilimani
1132,"KSh 110,000",3.0,4.0,Nairobi,Rhapta Road
1133,"KSh 110,000",3.0,3.0,Nairobi,Kilimani
1134,"KSh 110,000",1.0,2.0,Nairobi, Riverside
1135,"KSh 110,000",3.0,2.0,Nairobi,Kilimani
1136,"KSh 110,000",1.0,1.0,Nairobi, Kilimani
1137,"KSh 110,000",3.0,3.0,Nairobi, Kilimani
1138,"KSh 110,000",3.0,3.0,Nairobi, Kileleshwa
1139,"KSh 110,000",3.0,4.0,Nairobi, Rhapta Road
1140,"KSh 110,000",3.0,2.0,Nairobi, Lavington
1141,"KSh 110,000",3.0,3.0,Nairobi, Kilimani
1142,"KSh 110,000",3.0,3.0,Nairobi, Kileleshwa
1143,"KSh 110,000",3.0,4.0,Nairobi, Kilimani
1144,"KSh 110,000",3.0,,Nairobi,Muthaiga Area
1145,"KSh 110,000",4.0,3.0,Nairobi,Kahawa West
1146,"KSh 110,000",2.0,2.0,Nairobi,General Mathenge
1147,"KSh 110,000",3.0,3.0,Nairobi,Parklands
1148,"KSh 110,000",3.0,3.0,Nairobi, Riverside
1149,"KSh 110,000",3.0,4.0,Nairobi,Lavington
1150,"KSh 110,000",3.0,3.0,Nairobi, Riverside
1151,"KSh 110,000",3.0,4.0,Nairobi,Kilimani
1152,"KSh 110,000",4.0,,Nairobi,Westlands Area
1153,"KSh 110,000",1.0,1.0,Nairobi, Kilimani
1154,"KSh 110,000",3.0,3.0,Nairobi, Westlands Area
1155,"KSh 110,000",2.0,2.0,Nairobi, Lavington
1156,"KSh 110,000",1.0,1.0,Nairobi, Westlands Area
1157,"KSh 110,000",3.0,3.0,Nairobi, Riara Road
1158,"KSh 110,000",2.0,2.0,Nairobi, Kileleshwa
1159,"KSh 110,000",3.0,3.0,Nairobi, Kilimani
1160,"KSh 110,000",4.0,3.0,Nairobi, Riverside
1161,"KSh 110,000",3.0,3.0,Nairobi, Riverside
1162,"KSh 110,000",1.0,1.0,Nairobi,Lavington
1163,"KSh 110,000",1.0,2.0,Nairobi,Westlands Area
1164,"KSh 110,000",6.0,6.0,Nairobi,Ngong Road
1165,"KSh 110,000",3.0,,Nairobi, Runda
1166,"KSh 110,000",3.0,3.0,Nairobi, Karen
1167,"KSh 110,000",3.0,4.0,Nairobi, Kilimani
1168,"KSh 110,000",4.0,3.0,Nairobi, Kilimani
1169,"KSh 110,000",3.0,4.0,Nairobi, Kilimani
1170,"KSh 110,000",2.0,2.0,Nairobi, Waiyaki Way
1171,"KSh 110,000",1.0,1.0,Nairobi,Rhapta Road
1172,"KSh 110,000",3.0,4.0,Nairobi, Riverside
1173,"KSh 110,000",3.0,3.0,Nairobi, Kileleshwa
1174,"KSh 110,000",3.0,3.0,Nairobi,Riverside
