Price,Bedrooms,Bathrooms,City,Location
"150,000",3.0,3.0,Nairobi,Lavington
"150,000",2.0,2.0,Nairobi,Kilimani
"150,000",3.0,3.0,Nairobi,Kileleshwa
"150,000",2.0,2.0,Nairobi,Westlands Area
"155,000",4.0,4.0,Nairobi,General Mathenge
"155,000",2.0,2.0,Nairobi,Parklands
"155,000",3.0,5.0,Nairobi,Brookside
"155,000",4.0,4.0,Nairobi, Spring Valley
"155,000",3.0,5.0,Nairobi,Brookside
"155,000",3.0,5.0,Nairobi, Riverside
"158,000",4.0,3.0,Nairobi,Westlands Area
"160,000",4.0,3.0,Nairobi, Westlands Area
"160,000",2.0,2.0,Nairobi, General Mathenge
"160,000",1.0,1.0,Nairobi,Gigiri
"160,000",4.0,,Nairobi,Lavington
"160,000",4.0,4.0,Nairobi, Kilimani
"160,000",4.0,4.0,Nairobi,Lavington
"160,000",4.0,3.0,Nairobi, Kilimani
"160,000",3.0,3.0,Nairobi, Lavington
"160,000",3.0,3.0,Nairobi,General Mathenge
"160,000",3.0,2.0,Nairobi,Westlands Area
"160,000",2.0,2.0,Nairobi,Westlands Area
"160,000",3.0,3.0,Nairobi,General Mathenge
"160,000",3.0,2.0,Nairobi,Westlands Area
"160,000",2.0,2.0,Nairobi,Westlands Area
"160,000",3.0,2.0,Nairobi,Gigiri
"160,000",2.0,2.0,Nairobi, Westlands Area
"160,000",3.0,3.0,Nairobi, Brookside
"160,000",3.0,,Nairobi,Westlands Area
"160,000",3.0,4.0,Nairobi,General Mathenge
"160,000",1.0,2.0,Nairobi,Rhapta Road
"160,000",3.0,3.0,Nairobi, Kileleshwa
"160,000",3.0,3.0,Nairobi, Westlands Area
"160,000",4.0,4.0,Nairobi,Spring Valley
"160,000",3.0,3.0,Nairobi, Lavington
"160,000",3.0,3.0,Nairobi,Valley Arcade
"160,000",2.0,1.0,Nairobi,Spring Valley
"160,000",3.0,3.0,Nairobi,Riverside
"160,000",2.0,2.0,Nairobi,Kileleshwa
"160,000",4.0,4.0,Nairobi,Brookside
"160,000",3.0,2.0,Nairobi, Westlands Area
"160,000",3.0,,Nairobi,Upper Hill
"160,000",3.0,5.0,Nairobi,General Mathenge
"160,000",4.0,4.0,Nairobi, General Mathenge
"160,000",2.0,3.0,Nairobi,General Mathenge
"160,000",3.0,3.0,Nairobi, Kilimani
"160,000",3.0,3.0,Nairobi, Kileleshwa
"160,000",2.0,2.0,Nairobi, Kilimani
"160,000",3.0,4.0,Nairobi,Riverside
"160,000",3.0,2.0,Nairobi, Lavington
"160,000",2.0,3.0,Nairobi,Karura
"160,000",1.0,1.0,Nairobi,Westlands Area
"160,000",2.0,3.0,Nairobi,Karura
"160,000",1.0,1.0,Nairobi,Westlands Area
"160,000",2.0,2.0,Nairobi,Westlands Area
"160,000",3.0,3.0,Nairobi,Riverside
"160,000",2.0,3.0,Nairobi,Kileleshwa
"160,000",4.0,4.0,Nairobi, Kilimani
"160,000",4.0,5.0,Nairobi, General Mathenge
"160,000",2.0,2.0,Nairobi,Lavington
"160,000",3.0,4.0,Nairobi,Parklands
"160,000",4.0,6.0,Nairobi, Kileleshwa
"160,000",3.0,4.0,Nairobi,Kilimani
"160,000",3.0,3.0,Nairobi, Kilimani
"160,000",4.0,4.0,Nairobi, General Mathenge
"160,000",3.0,,Nairobi, Rhapta Road
"160,000",3.0,4.0,Nairobi,Riverside
"160,000",3.0,3.0,Nairobi, Kilimani
"160,000",4.0,5.0,Nairobi, Spring Valley
"160,000",4.0,4.0,Nairobi,Loresho
"160,000",2.0,2.0,Nairobi,Westlands Area
"160,000",2.0,2.0,Nairobi, Westlands Area
"160,000",3.0,,Nairobi, Rhapta Road
"160,000",3.0,4.0,Nairobi,Riverside
"160,000",3.0,4.0,Nairobi, Kilimani
"160,000",4.0,4.0,Nairobi, General Mathenge
"160,000",3.0,4.0,Nairobi,Nyali Area
"160,000",2.0,,Nairobi,Kilimani
"160,000",4.0,,Nairobi, Westlands Area
"160,000",2.0,,Nairobi,Westlands Area
"160,000",1.0,2.0,Nairobi,Waiyaki Way
"160,000",3.0,2.0,Nairobi, Spring Valley
"160,000",3.0,4.0,Nairobi,Brookside
"165,000",3.0,3.0,Nairobi, Kilimani
"165,000",3.0,3.0,Nairobi,Rhapta Road
"165,000",3.0,4.0,Nairobi, Kilimani
"165,000",4.0,4.0,Nairobi, Westlands Area
"165,000",4.0,,Nairobi,Parklands
"165,000",3.0,3.0,Nairobi,General Mathenge
"165,000",3.0,4.0,Nairobi, General Mathenge
"165,000",3.0,,Nairobi, Parklands
"165,000",3.0,4.0,Nairobi, General Mathenge
"165,000",4.0,3.0,Nairobi,Westlands Area
"165,000",4.0,3.0,Nairobi,Brookside
"165,000",2.0,2.0,Nairobi, Karura
"165,000",3.0,3.0,Nairobi,Kilimani
"165,000",2.0,,Nairobi,Lavington
"165,000",2.0,3.0,Nairobi, Kilimani
"170,000",3.0,3.0,Nairobi, Lavington
"170,000",3.0,3.0,Nairobi, General Mathenge
"170,000",3.0,4.0,Nairobi, Kilimani
"170,000",3.0,3.0,Nairobi, Kilimani
"170,000",2.0,2.0,Nairobi, Spring Valley
"170,000",3.0,3.0,Nairobi, General Mathenge
"170,000",3.0,3.0,Nairobi, Riverside
"170,000",3.0,4.0,Nairobi, Kileleshwa
"170,000",3.0,3.0,Nairobi,Parklands
"170,000",3.0,3.0,Nairobi, General Mathenge
"170,000",3.0,3.0,Nairobi, General Mathenge
"170,000",3.0,3.0,Nairobi,Nyari
"170,000",4.0,5.0,Nairobi, General Mathenge
"170,000",3.0,4.0,Nairobi, Brookside
"170,000",2.0,2.0,Nairobi, Kilimani
"170,000",3.0,3.0,Nairobi, Kileleshwa
"170,000",3.0,3.0,Nairobi, Brookside
"170,000",2.0,2.0,Nairobi, Kilimani
"170,000",2.0,3.0,Nairobi, Kilimani
"170,000",3.0,4.0,Nairobi, Brookside
"170,000",2.0,2.0,Nairobi,Parklands
"170,000",2.0,3.0,Nairobi,General Mathenge
"170,000",1.0,,Nairobi, Kilimani
"170,000",2.0,2.0,Nairobi,Kilimani
"170,000",3.0,3.0,Nairobi,Kilimani
"170,000",3.0,,Nairobi, Kilimani
"170,000",2.0,2.0,Nairobi, Kilimani
"170,000",3.0,3.0,Nairobi, Kileleshwa
"170,000",5.0,6.0,Nairobi,Kilimani
"170,000",3.0,3.0,Nairobi,Riverside
"170,000",4.0,3.0,Nairobi, Parklands
"170,000",1.0,1.0,Nairobi,Kilimani
"170,000",3.0,3.0,Nairobi,Westlands Area
"170,000",3.0,4.0,Nairobi, Brookside
"170,000",4.0,,Nairobi, Parklands
"170,000",3.0,4.0,Nairobi,General Mathenge
"170,000",3.0,2.0,Nairobi, Thika Road
"170,000",3.0,4.0,Nairobi,Riverside
"170,000",2.0,2.0,Nairobi,Kilimani
"172,000",3.0,4.0,Nairobi,Kilimani
"172,000",4.0,4.0,Nairobi,Parklands
"175,000",3.0,,Nairobi, Parklands
"175,000",3.0,,Nairobi,General Mathenge
"175,000",3.0,4.0,Nairobi,General Mathenge
"175,000",4.0,4.0,Nairobi, Westlands Area
"175,000",4.0,,Nairobi,General Mathenge
"175,000",2.0,2.0,Nairobi,Kilimani
"175,000",3.0,3.0,Nairobi,Parklands
"175,000",4.0,4.0,Nairobi,General Mathenge
"175,000",4.0,5.0,Nairobi, General Mathenge
"175,000",3.0,3.0,Nairobi,General Mathenge
"175,000",3.0,3.0,Nairobi, Riverside
"175,000",3.0,3.0,Nairobi,General Mathenge
"175,000",4.0,4.0,Nairobi, General Mathenge
"175,000",4.0,4.0,Nairobi, Westlands Area
"175,000",2.0,2.0,Nairobi,Thigiri
"180,000",2.0,2.0,Nairobi, Kilimani
"180,000",3.0,3.0,Nairobi, Riverside
"180,000",3.0,,Nairobi,State House
"180,000",2.0,2.0,Nairobi, Kilimani
"180,000",4.0,4.0,Nairobi, Riverside
"180,000",3.0,3.0,Nairobi, Kilimani
"180,000",3.0,3.0,Nairobi,Kilimani
"180,000",4.0,4.0,Nairobi,Upper Hill
"180,000",1.0,2.0,Nairobi,Westlands Area
"180,000",2.0,2.0,Nairobi, Westlands Area
"180,000",3.0,3.0,Nairobi, Karura
"180,000",3.0,4.0,Nairobi,Brookside
"180,000",3.0,,Nairobi, Kileleshwa
"180,000",2.0,2.0,Nairobi, Spring Valley
"180,000",4.0,5.0,Nairobi,Kileleshwa
"180,000",4.0,4.0,Nairobi,Westlands Area
"180,000",2.0,,Nairobi,Kilimani
